"Consumer confidence index (CCI)"
"Amplitude adjusted, Long-term average = 100"
"Category","Slovak Rep.","Türkiye","Australia","France","Estonia","Colombia","Poland","Finland","Spain","Netherlands","Israel","Chile","Denmark","Portugal","Slovenia","Austria","Lithuania","Germany","Switzerland","United States","Mexico","Italy","United Kingdom","Hungary","Ireland","Greece","Belgium","Sweden","New Zealand","Czechia","Luxembourg","Korea","Japan","Latvia","Costa Rica"
"2023-11-01 00:00:00",100.5008,96.15695,97.89059,98.63578,94.00425,96.90831,101.0647,96.53687,98.18591,98.92363,96.24193,96.74604,98.80088,97.40179,97.33834,97.61295,102.1501,98.52943,95.92298,97.70691,104.3538,99.19077,98.04807,99.51282,98.92498,98.46107,99.99771,96.3005,97.37153,98.03029,97.52032,99.70695,98.59915,98.49995,102.7367
"2023-12-01 00:00:00",100.7522,96.8175,97.96133,98.85629,93.95299,97.21538,101.2953,96.76936,98.30344,99.15857,96.04585,96.91898,98.88182,97.67705,97.61935,97.96564,102.4637,98.57377,95.92064,98.21536,104.4464,99.43732,98.44,99.85519,99.36365,98.4994,100.1058,97.02896,97.67995,98.05962,98.02995,99.84708,98.7986,99.03617,102.7719
"2024-01-01 00:00:00",100.9092,97.33953,98.05916,98.94536,93.86307,97.68471,101.6235,97.16064,98.47421,99.2588,95.96758,97.13347,99.02954,98.06942,97.9549,98.20469,102.7072,98.58759,96.11212,98.81011,104.5656,99.57645,98.72806,100.1976,99.84642,98.37945,99.93961,97.83576,97.91796,98.69016,98.52856,100.0202,99.02655,99.77502,102.7306
"2024-02-01 00:00:00",101.0035,97.53806,98.18601,98.80146,93.85361,97.83792,101.8323,97.28785,98.7757,99.35831,96.22958,97.26289,99.11819,98.45628,98.12321,98.42387,102.8884,98.79951,96.35801,99.09783,104.6855,99.54566,98.76655,100.1567,99.96405,98.33967,99.78647,98.47256,98.04993,99.38537,98.88171,100.0889,99.20332,100.1456,102.55
"2024-03-01 00:00:00",101.112,97.61986,98.17252,98.67883,94.13062,97.74174,101.9652,97.17609,99.10545,99.43448,96.67614,97.20594,99.08775,98.87505,98.27045,98.61175,103.0467,99.11089,96.57964,99.1236,104.7842,99.35986,98.87854,100.0605,99.88068,98.46998,99.76649,98.95934,98.01231,99.89844,99.27692,100.0425,99.24021,100.1287,102.186
"2024-04-01 00:00:00",101.2186,97.64106,98.09344,98.55529,94.67712,97.64177,102.0573,97.06143,99.35843,99.41342,96.9493,97.00441,99.07753,99.27408,98.52631,98.80683,103.2451,99.46046,96.78529,98.83991,104.8083,99.1422,99.18949,99.97808,99.78065,98.63297,99.83333,99.36279,97.74847,100.2264,99.52403,99.9715,99.07654,100.2466,101.8109
"2024-05-01 00:00:00",101.3702,97.45654,98.06419,98.56528,95.06328,97.54733,102.1431,97.35621,99.4918,99.38625,96.58597,96.96118,99.21423,99.5463,98.72169,98.89263,103.5158,99.68589,97.01236,98.37049,104.7339,99.14456,99.64087,99.97376,99.78145,98.66301,99.9467,99.80264,97.41299,100.335,99.47893,99.94083,98.85626,100.4072,101.6753
"2024-06-01 00:00:00",101.4604,97.04274,98.10307,98.58022,95.0608,97.55872,102.0439,97.81212,99.55357,99.39613,96.32139,97.09102,99.29916,99.81875,98.91626,98.98114,103.5927,99.80843,97.28564,98.03916,104.745,99.35878,100.0559,100.0433,99.99586,98.59854,100.12,100.1521,97.20905,100.2855,99.33203,100.0609,98.74454,100.5084,101.9827
"2024-07-01 00:00:00",101.4314,96.68214,98.16048,98.66406,94.66312,97.57814,101.7647,98.06721,99.60563,99.48016,96.19927,97.12097,99.2571,100.1017,98.933,98.98669,103.5418,99.86511,97.55402,97.90125,104.778,99.59708,100.2532,100.1303,100.2661,98.37535,100.1924,100.3764,97.29718,100.1257,98.99184,100.1861,98.72066,100.7579,102.5229
"2024-08-01 00:00:00",101.2278,96.68913,98.297,98.87737,94.02981,97.49717,101.5539,98.14171,99.69012,99.58625,96.06292,97.3298,99.17249,100.1932,98.78492,98.97987,103.6491,99.76701,97.73392,97.9707,104.9137,99.69119,100.0087,100.1668,100.5363,98.03596,100.247,100.5471,97.57279,100.048,98.83032,100.1561,98.71651,101.1818,103.0358
"2024-09-01 00:00:00",100.8035,97.02021,98.51747,98.98643,93.73914,97.70284,101.4772,98.14622,99.94643,99.63539,96.01563,97.42097,99.10939,100.2027,98.49628,98.84162,103.8483,99.66532,97.75739,98.14953,105.0873,99.83282,99.36056,100.0832,100.8666,97.79468,100.2141,100.6691,97.91146,100.0293,98.95216,100.0739,98.69376,101.4652,103.3402
"2024-10-01 00:00:00",100.215,97.42328,98.85136,98.81914,93.56394,98.26385,101.3263,98.20731,100.1322,99.48874,95.81102,97.41206,98.97397,100.1056,98.30465,98.57639,104.133,99.62671,97.70891,98.33211,105.2827,99.98347,99.0421,99.95522,101.1626,97.82363,100.1213,100.666,98.22681,100.0177,98.94667,99.91832,98.62144,101.4606,103.4925
"2024-11-01 00:00:00",99.80225,97.66942,99.13239,98.49217,93.45879,98.62542,101.1995,98.17015,100.2125,99.29331,95.61007,97.52921,98.79976,100.0087,98.19318,98.28018,104.1844,99.52357,97.69048,98.48107,105.0287,100.0635,99.0577,99.81919,101.1294,98.07237,99.87943,100.5956,98.46539,99.95032,98.74258,99.50973,98.55204,101.2959,103.5737
"2024-12-01 00:00:00",99.51723,97.90031,99.20684,98.31963,93.18379,98.79529,101.0883,98.04987,100.2298,99.1168,95.74782,97.82314,98.51957,99.91338,98.21721,98.09954,103.9874,99.45702,97.75876,98.49107,104.6469,100.022,99.06422,99.77534,100.8655,98.37067,99.62248,100.3413,98.55107,99.98208,98.86544,98.92606,98.45342,100.687,103.6296
